Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator
TX008879,14-08-2025,C001,CC110,PC201,IT,Expense,277220.13,245839.59,Paid,Hardware upgrade purchase,3,IT,INR,INV-2025-06964,,49787.29,,Approved,0
TX008878,14-08-2025,C002,CC102,PC206,Office Supplies,Expense,9613.25,8224.56,Overdue,Printer consumables purchase,8,IT,INR,INV-2025-06963,V021,1251.54,,Approved,0
TX008851,14-08-2025,C002,CC109,PC204,Office Supplies,Expense,22929.8,25082.63,Paid,Printer consumables purchase,33,Finance,INR,INV-2025-06941,V030,2722.67,,Approved,0
TX008845,14-08-2025,C002,CC112,PC203,Utilities,Expense,102506.99,133687.93,Partially Paid,Utility bill,1,Operations,INR,INV-2025-06937,V029,11824.79,,Approved,0
TX008843,14-08-2025,C004,CC111,PC206,Sales,Revenue,602311.79,389228.48,Paid,Product sales revenue,1094,Sales,INR,INV-2025-06935,,109646.52,240253.28,Approved,0
TX008838,14-08-2025,C002,CC108,PC206,Utilities,Expense,36776.02,40420.18,Partially Paid,Electricity bill payment,1,Administration,INR,,V008,4501.42,,Approved,0
TX008786,14-08-2025,C004,CC111,PC204,Sales,Revenue,263760.49,241255.5,Paid,Customer order fulfillment revenue,461,Sales,INR,,,47991.41,97512.21,Approved,0
TX008873,15-08-2025,C005,CC112,PC204,Procurement,Expense,647966.59,569847.1,Paid,Office equipment purchase,695,Operations,INR,INV-2025-06959,V033,113547.96,,Approved,0
TX008857,15-08-2025,C002,CC105,PC202,Other,Expense,66583.26,62238.37,Paid,Sundry adjustment,1,Marketing,INR,INV-2025-06947,,6901.32,,Approved,0
TX008835,15-08-2025,C002,CC104,PC203,Sales,Revenue,714343.83,783449,Paid,Service revenue recognition,668,Sales,INR,INV-2025-06928,,127750.67,259290.86,Rejected,0
TX008828,15-08-2025,C002,CC109,PC203,Salaries,Expense,351617.63,377437.6,Paid,Monthly salary payment,1,Finance,INR,,,0,,Approved,0
TX008818,15-08-2025,C002,CC104,PC207,Sales,Revenue,523239.72,658648.98,Paid,Product sales revenue,229,Sales,INR,INV-2025-06916,,88634.86,196190.54,Approved,0
TX008798,15-08-2025,C001,CC106,PC204,Procurement,Expense,1626144.49,1724270.59,Paid,Office equipment purchase,1366,Operations,INR,INV-2025-06898,,293528.08,,Approved,0
TX008781,15-08-2025,C004,CC101,PC203,Other,Expense,100015.82,110439.87,Paid,General ledger correction entry,1,Finance,INR,,,9715.34,,Approved,0
TX008771,15-08-2025,C002,CC102,PC204,Procurement,Expense,887783.96,860200.09,Paid,Software license purchase,690,IT,INR,INV-2025-06879,V028,160445.74,,Approved,0
TX008763,15-08-2025,C002,CC105,PC202,IT,Expense,491068.88,493764.38,Paid,IT support services,3,Marketing,INR,INV-2025-06874,V039,90339.15,,Approved,0
TX008872,16-08-2025,C004,CC105,PC202,Travel,Expense,79104.7,84800.24,Paid,Client visit travel reimbursement,6,Marketing,INR,INV-2025-06958,,3762.91,,Approved,0
TX008866,16-08-2025,C002,CC104,PC207,Other,Expense,84567.86,71309.14,Overdue,General ledger correction entry,1,Sales,INR,INV-2025-06953,,8381.17,,Approved,0
TX008854,16-08-2025,C001,CC106,PC207,Logistics,Expense,214811.57,172471.04,Partially Paid,Freight and logistics charge,289,Operations,INR,INV-2025-06944,V006,39377.62,,Approved,0
TX008829,16-08-2025,C004,CC101,PC207,Other,Expense,150805.05,139505.75,Partially Paid,Miscellaneous expense,1,Finance,INR,INV-2025-06923,,15087.24,,Approved,0
TX008825,16-08-2025,C001,CC114,PC202,Other,Expense,67069.11,69799.22,Pending,Sundry adjustment,,Administration,INR,INV-2025-06922,,6655.2,,Approved,0
TX008816,16-08-2025,C001,CC104,PC205,Travel,Expense,134657.12,145039.6,Overdue,Airfare and lodging expense,3,  Sales ,INR,INV-2025-06914,,6870.96,,Approved,0
TX008808,16-08-2025,C002,CC105,PC207,Other,Expense,135616.41,98344.05,Paid,Sundry adjustment,1,Marketing,INR,INV-2025-06907,,13957.1,,Approved,0
TX008762,16-08-2025,C005,CC106,PC203,Procurement,Expense,767522.4,680768.01,Paid,Raw material procurement,438,Operations,INR,INV-2025-06873,V024,140589.76,,Approved,0
TX008747,16-08-2025,C004,CC104,PC203,Travel,Expense,147565.1,183670.9,Overdue,Airfare and lodging expense,1,Sales,INR,INV-2025-06860,,7228.46,,Approved,0
TX008741,16-08-2025,C001,CC113,PC202,Marketing,Expense,94332.01,112314.78,Pending,Digital advertising spend,1,Marketing,INR,INV-2025-06855,V003,16591.2,,Approved,0
TX008732,16-08-2025,C001,CC111,PC205,Sales,Revenue,598473.68,672236.3,Overdue,Product sales revenue,460,Sales,INR,INV-2025-06849,,108925.88,272594.13,Approved,0
TX008823,17-08-2025,C002,CC109,PC204,Other,Expense,58228,63475.48,Paid,General ledger correction entry,1,Finance,INR,,,5579.29,,Approved,0
TX008779,17-08-2025,C005,CC101,PC203,Other,Expense,43559.74,43075.29,Paid,Miscellaneous expense,1,Finance,INR,INV-2025-06884,,0,,Approved,0
TX008742,17-08-2025,C005,CC109,PC202,Office Supplies,Expense,27400.71,28966.92,Pending,Office supplies purchase,55,Finance,INR,INV-2025-06856,V031,3284.35,,Approved,0
TX008839,18-08-2025,C002,CC105,PC202,Marketing,Expense,400174.67,376085.18,Paid,Marketing campaign,1,Marketing,INR,INV-2025-06931,V022,71741.58,,Approved,0
TX008815,18-08-2025,C004,CC103,PC202,Other,Expense,122518.98,131129.73,Overdue,Sundry adjustment,1,HR,INR,,,12022.14,,Approved,0
TX008730,18-08-2025,C001,CC109,PC203,Other,Expense,104889.37,104514.73,Paid,Miscellaneous expense,1,Finance,INR,INV-2025-06847,,10608.92,,Approved,0
TX008748,19-08-2025,C003,CC113,PC206,Marketing,Expense,605540.72,593343.76,Paid,Trade show sponsorship,1,Marketing,INR,,V037,111816.91,,Approved,0
TX008795,20-08-2025,C003,CC111,PC204,Travel,Expense,157519.01,164632.54,Paid,Business travel expense,2,Sales,INR,INV-2025-06895,,7998.49,,Pending,0
TX008774,20-08-2025,C001,CC101,PC205,Salaries,Expense,467263.57,623248.31,Paid,Salary and benefits payout,1,Finance,INR,,,0,,Approved,0
TX008865,21-08-2025,C001,CC110,PC206,IT,Expense,355191.9,405090.11,Paid,Software license purchase,55,IT,INR,,V040,61924.69,,Pending,0
TX008859,21-08-2025,C003,CC104,PC207,Sales,Revenue,377889.61,417464.25,Paid,Customer order fulfillment revenue,187,Sales,INR,,,66872.66,129303.69,Rejected,0
TX008804,21-08-2025,C004,CC101,PC207,Office Supplies,Expense,64841.5,80314.18,Paid,Office supplies purchase,57,Finance,INR,INV-2025-06903,V035,7852.75,,Approved,0
TX008797,21-08-2025,C002,CC111,PC207,Marketing,Expense,623822.59,581770.98,Paid,Digital advertising spend,1,Sales,INR,INV-2025-06897,V037,113049.15,,Approved,0
TX008778,21-08-2025,C001,CC109,PC201,IT,Expense,80270.52,79360.1,Paid,Software license purchase,8,Finance,INR,,V006,13966.81,,Approved,0
TX008875,22-08-2025,C004,CC106,PC205,Procurement,Expense,971291.22,1090433.83,Paid,Raw material procurement,517,Operations,INR,INV-2025-06961,V032,172695.93,,Approved,0
TX008867,22-08-2025,C005,CC104,PC202,Travel,Expense,1047648.6,97980.96,Partially Paid,Airfare and lodging expense,2,Sales,INR,INV-2025-06954,,5426.9,,Approved,0
TX008847,22-08-2025,C001,CC114,PC203,Office Supplies,Expense,21042.44,22879.92,Paid,Office supplies purchase,13,Administration,INR,INV-2025-06939,V032,2523.64,,Approved,0
TX008840,22-08-2025,C002,CC109,PC201,IT,Expense,98008.61,99233.13,Partially Paid,Hardware upgrade purchase,8,Finance,INR,INV-2025-06932,V013,17040.68,,Approved,0
TX008837,22-08-2025,C001,CC111,PC204,Sales,Revenue,420675.11,497561.9,Pending,Service revenue recognition,275,Sales,INR,INV-2025-06930,,76404.63,161836.95,Pending,0
TX008836,22-08-2025,C004,CC103,PC202,Travel,Expense,137803.8,127308.32,Paid,Client visit travel reimbursement,1,HR,INR,INV-2025-06929,,7012.93,,Approved,0
TX008827,22-08-2025,C002,CC108,PC206,Other,Expense,66805.65,52227.2,Paid,General ledger correction entry,1,Administration,INR,,,6276.91,,Approved,0
TX008793,22-08-2025,C003,CC103,PC205,Salaries,Expense,182492.07,219279.58,Partially Paid,Employee payroll disbursement,1,HR,INR,,,0,,Approved,0
TX008777,22-08-2025,C002,CC111,PC207,Other,Expense,184471.82,162822.66,Paid,General ledger correction entry,1,Sales,INR,INV-2025-06883,,18666.12,,Approved,0
TX008852,23-08-2025,C002,CC104,PC205,Other,Expense,88985.4,102011.08,Paid,General ledger correction entry,1,Sales,INR,INV-2025-06942,,8961.2,,Approved,0
TX008844,23-08-2025,C001,CC111,PC203,Sales,Revenue,866820.36,142586.02,Paid,Online sales revenue,295,Sales,INR,INV-2025-06936,,62634.71,109456.16,Approved,1
TX008814,23-08-2025,C002,CC102,PC205,Procurement,Expense,632661.61,617731.27,Partially Paid,Raw material procurement,512,IT,INR,INV-2025-06913,V035,117511.45,,Approved,0
TX008811,23-08-2025,C004,CC101,PC205,Other,Expense,210182.79,237254.65,Paid,Miscellaneous expense,1,Finance,INR,INV-2025-06910,,21625.58,,Approved,0
TX008801,23-08-2025,C004,CC110,PC207,Office Supplies,Expense,36032.52,32085.42,Paid,Printer consumables purchase,28,IT,INR,,V032,0,,Approved,0
TX008780,23-08-2025,C001,CC110,PC202,IT,Expense,365602.16,437990.89,Paid,Cloud infrastructure subscription,76,IT,INR,INV-2025-06885,V009,63587.7,,Approved,0
TX008769,23-08-2025,C002,CC107,PC201,Office Supplies,Expense,46245.91,54786.31,Pending,Stationery order,47,Procurement,INR,,V037,5581.87,,Approved,0
TX008767,23-08-2025,C004,CC103,PC204,Office Supplies,Expense,41096.07,27618.57,Pending,Stationery order,52,HR,INR,,V016,5121.07,,Approved,0
TX008737,23-08-2025,C003,CC114,PC205,Other,Expense,17572.33,22645.37,Partially Paid,General ledger correction entry,1,Administration,INR,,,1826.22,,Approved,0
TX008874,24-08-2025,C002,CC101,PC202,Office Supplies,Expense,17655.39,15164.69,Pending,Printer consumables purchase,15,Finance,INR,INV-2025-06960,V003,2268.01,,Approved,0
TX008824,24-08-2025,C001,CC108,PC207,Other,Expense,645259.9,64947.08,Overdue,Sundry adjustment,1,Administration,INR,INV-2025-06921,,6821.57,,Approved,0
TX008803,24-08-2025,C001,CC111,PC202,Marketing,Expense,713732.71,693772.36,Paid,Digital advertising spend,1,Sales,INR,INV-2025-06902,V005,130927.47,,Approved,0
TX008787,24-08-2025,C002,CC111,PC204,Other,Expense,130465.02,152957.16,Paid,Sundry adjustment,1,Sales,INR,INV-2025-06889,,12884.54,,Approved,0
TX008860,25-08-2025,C001,CC109,PC203,IT,Expense,322452.61,351667.99,Paid,Cloud infrastructure subscription,3,Finance,INR,INV-2025-06949,V005,60032.39,,Approved,0
TX008833,25-08-2025,C001,CC104,PC204,Sales,Revenue,851458.6,829525.21,Paid,Service revenue recognition,891,Sales,INR,,,152038.07,286370.64,Approved,0
TX008831,25-08-2025,C002,CC103,PC204,Travel,Expense,85157.57,102352.52,Paid,Business travel expense,3,HR,INR,INV-2025-06925,,4252.17,,Approved,0
TX008782,25-08-2025,C005,CC104,PC206,Sales,Revenue,1824212.53,2365446.35,Paid,Customer order fulfillment revenue,1067,Sales,INR,,,328982.23,586571.47,Approved,0
TX008756,25-08-2025,C001,CC113,PC206,IT,Expense,158670.03,154438.15,Pending,IT support services,5,Marketing,INR,INV-2025-06867,,29216.76,,Approved,0
TX008752,25-08-2025,C002,CC101,PC204,Salaries,Expense,197252.74,180044.75,Paid,Employee payroll disbursement,1,Finance,INR,,,0,,Approved,0
TX008735,25-08-2025,C001,CC105,PC201,Marketing,Expense,216241.63,210733.15,Paid,Brand promotion expense,1,Marketing,INR,,,41671.76,,Pending,0
TX008731,25-08-2025,C001,CC110,PC203,Procurement,Expense,894071.1,813695.56,Paid,Vendor purchase order settlement,1061,IT,INR,INV-2025-06848,V015,0,,Approved,0
TX008869,26-08-2025,C001,CC101,PC205,salaries,Expense,501598.4,599664.59,Paid,Employee payroll disbursement,1,Finance,INR,,,0,,Approved,0
TX008834,26-08-2025,C001,CC114,PC202,Utilities,Expense,18252.33,20746.72,Paid,Electricity bill payment,1,Administration,INR,INV-2025-06927,V029,2270.21,,Approved,0
TX008802,26-08-2025,C001,CC104,PC202,Sales,Revenue,398078.47,411192.98,Paid,Export sales revenue,399,Sales,INR,INV-2025-06901,,70016.87,80186.38,Approved,0
TX008738,26-08-2025,C005,CC107,PC203,Maintenance,Expense,267819.56,231669.84,Paid,Equipment maintenance,1,Procurement,INR,INV-2025-06853,V002,47565.5,,Approved,0
TX008729,26-08-2025,C001,CC104,PC206,Sales,Revenue,685292.46,667720.92,Paid,Export sales revenue,536,Sales,INR,INV-2025-06846,,117445.73,151559.73,Pending,0
TX008727,26-08-2025,C001,CC105,PC207,Travel,Expense,114399.11,133643.47,Paid,Business travel expense,2,Marketing,INR,INV-2025-06844,,5772.72,,Approved,0
TX008846,27-08-2025,C004,CC109,PC205,Other,Expense,53421.55,44171.87,Overdue,General ledger correction entry,1,Finance,INR,INV-2025-06938,,5342.39,,Approved,0
TX008800,27-08-2025,C002,CC109,PC206,Office Supplies,Expense,28617.58,26184.97,Pending,Printer consumables purchase,36,Finance,INR,INV-2025-06900,V023,3422.92,,Approved,0
TX008743,27-08-2025,C002,CC106,PC204,Sales,Revenue,477229.19,492722.57,Partially Paid,Customer order fulfillment revenue,341,Sales,INR,INV-2025-06857,,86194.05,147417.92,Rejected,0
TX008850,28-08-2025,C001,CC101,PC202,Salaries,Expense,343978.17,342152.68,Pending,Salary and benefits payout,1,Finance,INR,,,0,,Approved,0
TX008848,28-08-2025,C003,CC109,PC207,Office Supplies,Expense,16741.76,19788.28,Paid,Stationery order,15,Finance,INR,INV-2025-06940,V030,2003.05,,Approved,0
TX008819,28-08-2025,C003,CC112,PC204,Maintenance,Expense,56000.46,58243.39,Overdue,Preventive maintenance contract,1,Operations,INR,INV-2025-06917,V029,10192.13,,Approved,0
TX008751,28-08-2025,C002,CC103,PC207,Other,Expense,39041.37,43289.06,Pending,Sundry adjustment,1,HR,INR,INV-2025-06863,,3947.83,,Approved,0
TX008881,29-08-2025,C005,CC103,PC203,Office Supplies,Expense,23398.99,21697.05,Paid,Office supplies purchase,16,HR,INR,INV-2025-06966,V028,2818.85,,Approved,0
TX008822,29-08-2025,C001,CC107,PC206,Sales,Revenue,320603.77,315698.87,Partially Paid,Customer order fulfillment revenue,244,Sales,INR,INV-2025-06920,,55574.55,85365.45,Rejected,0
TX008790,29-08-2025,C001,CC109,PC203,Office Supplies,Expense,24751.33,29644.64,Pending,Stationery order,19,Finance,INR,INV-2025-06892,,2909.79,,Approved,0
TX008785,29-08-2025,C003,CC102,PC204,Maintenance,Expense,316285.37,370189.15,Partially Paid,Equipment maintenance,1,IT,INR,INV-2025-06888,V034,57597.25,,Pending,0
TX008744,29-08-2025,C002,CC104,PC202,Travel,Expense,168394.92,201525.99,Paid,Client visit travel reimbursement,2,Sales,INR,,,8362.18,,Approved,0
TX008736,29-08-2025,C004,CC101,PC202,IT,Expense,382745.14,454740.29,Paid,Software license purchase,2,Finance,INR,INV-2025-06852,V030,69935.41,,Approved,0
TX008826,30-08-2025,C003,CC101,PC202,Salaries,Expense,310249.34,203367.27,Paid,Salary and benefits payout,1,Finance,INR,,,0,,Approved,0
TX008805,30-08-2025,C003,CC112,PC206,Logistics,Expense,373471.58,257380.85,Pending,Freight and logistics charge,406,Operations,INR,INV-2025-06904,V026,64070.45,,Approved,0
TX008792,30-08-2025,C003,CC110,PC204,Office Supplies,Expense,35420.35,28613.85,Paid,Printer consumables purchase,23,IT,INR,INV-2025-06893,V010,4006.76,,Under Review,0
TX008783,30-08-2025,C001,CC109,PC204,I.T.,Expense,137519.94,136987.62,Paid,Software license purchase,19,Finance,INR,INV-2025-06886,V011,25442.57,,Approved,0
TX008861,31-08-2025,C003,CC108,PC201,Utilities,Expense,68929.46,87699.99,Paid,Utility bill,1,Administration,INR,,V002,8080.25,,Approved,0
TX008817,31-08-2025,C001,CC105,PC201,Sales,Revenue,430062.89,429529.26,Overdue,Service revenue recognition,485,Sales,INR,INV-2025-06915,,77195.46,119403.91,Approved,0
TX008775,31-08-2025,C001,CC105,PC206,IT,Expense,182240.59,240454.54,Pending,Hardware upgrade purchase,7,Marketing,INR,,V033,31867.58,,Approved,0
TX008773,31-08-2025,C002,CC111,PC201,Sales,Revenue,757998.68,911143.3,Pending,Customer order fulfillment revenue,726,Sales,INR,INV-2025-06881,,132832.9,226164.14,Approved,0
TX009066,01-09-2025,C001,CC102,PC202,Maintenance,Expense,39160.45,48224.4,Paid,Equipment maintenance,1,IT,INR,,V005,6978.83,,Approved,0
TX009058,01-09-2025,C001,CC102,PC205,IT,Expense,474099.46,461507.64,Paid,Software license purchase,4,IT,INR,INV-2025-07105,V018,89944.83,,Approved,0
TX009043,01-09-2025,C001,CC104,PC206,Sales,Revenue,388300.5,526273.89,Overdue,Service revenue recognition,204,Sales,INR,,,72894.24,150810.25,Approved,0
TX009040,01-09-2025,C001,CC114,PC201,Utilities,Expense,45854.1,46330.27,Overdue,Electricity bill payment,1,Administration,INR,INV-2025-07091,V028,5419.95,,Approved,0
TX008994,01-09-2025,C003,CC111,PC201,Travel,Expense,208694.19,94122.26,Partially Paid,Airfare and lodging expense,3,Sales,INR,,,3987.68,,Approved,1
TX008974,01-09-2025,C002,CC108,PC202,Office Supplies,Expense,4101.32,3426.45,Paid,Printer consumables purchase,5,Administration,INR,,V039,490.67,,Approved,0
TX008972,01-09-2025,C004,CC113,PC203,Travel,Expense,206061.08,83803.61,Overdue,Client visit travel reimbursement,3,Marketing,INR,INV-2025-07035,,4026.81,,Approved,1
TX008919,01-09-2025,C004,CC111,PC202,Sales,Revenue,778593.74,830265.41,Paid,Export sales revenue,430,Sales,INR,INV-2025-06994,,138181.9,249290.89,Approved,0
TX008916,01-09-2025,C002,CC109,PC206,IT,Expense,126609.83,130040.68,Paid,Cloud infrastructure subscription,3,Finance,INR,,V015,23863.32,,Approved,0
TX009074,02-09-2025,C003,CC104,PC203,Sales,Revenue,924119.21,850546.63,Overdue,Online sales revenue,833,Sales,INR,INV-2025-07118,,168356.31,128392.01,Approved,0
TX009050,02-09-2025,C002,CC108,PC207,Other,Expense,29467.04,34185.4,Overdue,General ledger correction entry,1,Administration,INR,INV-2025-07097,,2955.61,,Pending,0
TX008968,02-09-2025,C005,CC104,PC202,Other,Expense,162898.17,187898.08,Pending,General ledger correction entry,1,Sales,INR,INV-2025-07031,,16406.43,,Approved,0
TX008956,02-09-2025,C002,CC101,PC206,Salaries,Expense,144064.55,170690.31,Paid,Salary and benefits payout,1,Finance,INR,,,0,,Approved,0
TX008944,02-09-2025,C001,CC103,PC202,Travel,Expense,90466.51,89142.54,Pending,Client visit travel reimbursement,3,HR,INR,,,4452.21,,Approved,0
TX008937,02-09-2025,C005,CC111,PC201,Sales,Revenue,367627.17,399145.73,Paid,Service revenue recognition,285,Sales,INR,INV-2025-07007,,64739.61,65785.06,Approved,0
TX008936,02-09-2025,C002,CC102,PC207,IT,Expense,656541.34,705931.25,Paid,Hardware upgrade purchase,8,IT,INR,INV-2025-07006,V010,120862.57,,Approved,0
TX008918,02-09-2025,C003,CC104,PC202,Marketing,Expense,208881.37,259202.59,Overdue,Digital advertising spend,1,Sales,INR,INV-2025-06993,V007,37346.85,,Approved,0
TX009082,03-09-2025,C004,CC112,PC207,Logistics,Expense,399688.19,282332.86,Overdue,Shipping cost settlement,573,Operations,INR,,V032,74480.14,,Approved,0
TX009080,03-09-2025,C005,CC101,PC206,IT,Expense,231193.06,215111.23,Pending,Cloud infrastructure subscription,1,Finance,INR,INV-2025-07122,V025,43306.79,,Approved,0
TX009076,03-09-2025,C003,CC106,PC206,Maintenance,Expense,157254.04,115199.85,Pending,Preventive maintenance contract,1,Operations,INR,,V024,28563.23,,Under Review,0
TX009056,03-09-2025,C003,CC103,PC203,Office Supplies,Expense,40995.03,45830.33,Paid,Stationery order,32,HR,INR,INV-2025-07103,V013,4768.03,,Approved,0
TX009053,03-09-2025,C003,CC113,PC205,Marketing,Expense,406560.44,469001.69,Paid,Brand promotion expense,1,Marketing,INR,INV-2025-07100,V013,73785.55,,Pending,0
TX009039,03-09-2025,C001,CC108,PC205,Other,Expense,127680.51,118314.82,Overdue,General ledger correction entry,1,Administration,INR,INV-2025-07090,,0,,Rejected,0
TX009019,03-09-2025,C002,CC111,PC201,Office Supplies,Expense,37712.22,39109.92,Pending,Stationery order,41,Sales,INR,INV-2025-07072,V009,0,,Pending,0
TX009007,03-09-2025,C004,CC111,PC202,Marketing,Expense,64503.71,67302.85,Overdue,Trade show sponsorship,1,Sales,INR,,V038,11927.39,,Approved,0
TX008965,03-09-2025,C005,CC111,PC204,Office Supplies,Expense,14352.58,14397.32,Paid,Printer consumables purchase,10,Sales,INR,,V038,1804.38,,Approved,0
TX008889,03-09-2025,C001,CC104,PC205,Sales,Revenue,1162762.22,1422635.59,Partially Paid,Product sales revenue,2682,Sales,INR,INV-2025-06972,,213886.17,238472.36,Approved,0
TX008886,03-09-2025,C002,CC101,PC206,IT,Expense,409188.32,348799.61,Paid,IT support services,77,Finance,INR,INV-2025-06969,V028,72222.43,,Rejected,0
TX009063,04-09-2025,C001,CC111,PC204,Sales,Revenue,350968.11,363994.03,Paid,Service revenue recognition,452,Sales,INR,INV-2025-07109,,62274.38,121514.41,Approved,0
TX009044,04-09-2025,C002,CC102,PC204,Maintenance,Expense,108925.32,125932.04,Overdue,Equipment maintenance,1,IT,INR,INV-2025-07093,V016,19101.93,,Under Review,0
TX009020,04-09-2025,C001,CC106,PC207,Procurement,Expense,1321548.82,1757237.62,Paid,Office equipment purchase,2000,Operations,INR,INV-2025-07073,V038,239409.64,,Approved,0
