Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Department,Currency,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Final_Anomaly
TX009152,2025-10-03,C001,CC112,PC206,Maintenance,Expense,148344.4,192485.05,Paid,Operations,INR,26821.68,,Approved,0,0
TX009138,2025-10-03,C002,CC104,PC201,Office Supplies,Expense,99411.92,111195.07,Paid,Sales,INR,12145.13,,Approved,0,0
TX009127,2025-10-03,C004,CC101,PC207,Office Supplies,Expense,17403.89,20763.63,Partially Paid,Finance,INR,2226.52,,Rejected,0,0
TX009260,2025-10-05,C002,CC105,PC203,Travel,Expense,164435.84,153963.13,Paid,Marketing,INR,7903.84,,Approved,0,0
TX009257,2025-10-05,C004,CC109,PC203,IT,Expense,206638.29,265424.45,Pending,Finance,INR,37877.63,,Approved,0,0
TX009248,2025-10-05,C002,CC103,PC206,Office Supplies,Expense,6636.28,7403.77,Paid,HR,INR,787.85,,Approved,0,0
TX009228,2025-10-05,C004,CC103,PC201,Travel,Expense,125543.47,124545.21,Partially Paid,HR,INR,6265.97,,Approved,0,0
TX009217,2025-10-05,C002,CC103,PC202,Other,Expense,93230.19,102461.46,Paid,HR,INR,0.0,,Approved,0,0
TX009203,2025-10-05,C001,CC106,PC202,Maintenance,Expense,262802.74,303852.97,Partially Paid,Operations,INR,47376.78,,Approved,0,0
TX009202,2025-10-05,C004,CC113,PC204,Travel,Expense,99609.06,90218.0,Partially Paid,Marketing,INR,5034.54,,Approved,0,0
TX009106,2025-10-05,C004,CC114,PC205,Utilities,Expense,63424.22,72537.7,Pending,Administration,INR,7762.22,,Approved,0,0
TX009238,2025-10-06,C004,CC101,PC201,Office Supplies,Expense,35643.41,31040.41,Paid,Finance,INR,4298.0,,Rejected,0,0
TX009163,2025-10-06,C005,CC103,PC206,Office Supplies,Expense,35959.15,32362.21,Paid,HR,INR,4179.06,,Approved,0,0
TX009142,2025-10-06,C001,CC107,PC201,Logistics,Expense,276025.12,248295.79,Overdue,Procurement,INR,47224.07,,Approved,0,0
TX009115,2025-10-06,C004,CC112,PC207,Maintenance,Expense,126837.68,125366.15,Paid,Operations,INR,23591.37,,Approved,0,0
TX009235,2025-10-07,C001,CC113,PC201,Travel,Expense,110046.16,122225.33,Paid,Marketing,INR,5607.79,,Approved,0,0
TX009186,2025-10-07,C003,CC111,PC207,Marketing,Expense,364544.22,500915.68,Overdue,Sales,INR,65212.09,,Under Review,0,0
TX009161,2025-10-07,C002,CC113,PC202,IT,Expense,399385.48,477859.53,Overdue,Marketing,INR,73691.95,,Rejected,0,0
TX009151,2025-10-07,C005,CC111,PC204,Sales,Revenue,511021.07,708553.6,Paid,Sales,INR,89808.74,193343.28,Approved,0,0
TX009150,2025-10-07,C001,CC109,PC205,Salaries,Expense,212877.22,249517.1,Paid,Finance,INR,0.0,,Approved,0,0
TX009146,2025-10-07,C002,CC109,PC204,Office Supplies,Expense,36559.35,38723.61,Paid,Finance,INR,4345.36,,Pending,0,0
TX009102,2025-10-07,C003,CC114,PC207,Office Supplies,Expense,35039.82,34451.23,Overdue,Administration,INR,4329.48,,Approved,0,0
TX009087,2025-10-07,C001,CC114,PC202,Maintenance,Expense,142513.65,161647.95,Paid,Administration,INR,25934.81,,Approved,0,0
TX009178,2025-10-08,C003,CC104,PC203,Travel,Expense,41315.2,44764.12,Pending,Sales,INR,1982.14,,Approved,0,0
TX009153,2025-10-08,C003,CC107,PC203,Procurement,Expense,956180.56,924174.04,Paid,Procurement,INR,169485.34,,Approved,0,0
TX009105,2025-10-08,C002,CC101,PC207,Other,Expense,152905.73,158162.54,Overdue,Finance,INR,15881.53,,Approved,0,0
TX009258,2025-10-09,C005,CC107,PC202,Procurement,Expense,1002824.1,824793.53,Partially Paid,Procurement,INR,187501.04,,Pending,0,0
TX009256,2025-10-09,C003,CC102,PC207,Procurement,Expense,190168.46,170815.96,Paid,IT,INR,31874.42,,Approved,0,0
TX009197,2025-10-09,C001,CC106,PC205,Sales,Revenue,1066667.18,1113729.43,Paid,Sales,INR,202152.85,215685.17,Approved,0,0
TX009164,2025-10-09,C001,CC101,PC202,IT,Expense,366362.31,391824.95,Pending,Finance,INR,63035.8,,Approved,0,0
TX009125,2025-10-09,C003,CC103,PC201,Sales,Revenue,526549.99,547748.48,Paid,Sales,INR,0.0,178998.8,Approved,0,0
TX009239,2025-10-10,C001,CC110,PC207,IT,Expense,422900.44,439568.1,Pending,IT,INR,76836.53,,Approved,0,0
TX009227,2025-10-10,C003,CC113,PC203,Marketing,Expense,166715.65,181679.63,Paid,Marketing,INR,29355.4,,Rejected,0,0
TX009214,2025-10-10,C001,CC104,PC201,Office Supplies,Expense,62858.92,57948.78,Paid,Sales,INR,7915.1,,Approved,0,0
TX009212,2025-10-10,C001,CC109,PC205,Salaries,Expense,377380.5,487053.01,Pending,Finance,INR,0.0,,Rejected,0,0
TX009180,2025-10-10,C001,CC104,PC203,Sales,Revenue,1099805.78,1197427.0,Partially Paid,Sales,INR,188935.99,182332.91,Pending,0,1
TX009176,2025-10-10,C004,CC104,PC201,Other,Expense,103480.54,111215.47,Paid,Sales,INR,9997.94,,Approved,0,0
TX009116,2025-10-10,C001,CC112,PC206,Maintenance,Expense,86874.46,102205.41,Paid,Operations,INR,14584.06,,Pending,0,0
TX009223,2025-10-11,C001,CC110,PC207,Maintenance,Expense,183461.92,219708.95,Paid,IT,INR,33135.9,,Approved,0,0
TX009216,2025-10-11,C002,CC109,PC204,Salaries,Expense,235289.75,224638.74,Paid,Finance,INR,0.0,,Approved,0,0
TX009185,2025-10-11,C002,CC110,PC201,Office Supplies,Expense,27028.8,31813.0,Partially Paid,IT,INR,3383.24,,Approved,0,0
TX009177,2025-10-11,C003,CC104,PC203,Sales,Revenue,418404.57,571502.91,Paid,Sales,INR,76513.17,123602.14,Approved,0,0
TX009124,2025-10-11,C003,CC112,PC204,Procurement,Expense,702379.78,826408.6,Paid,Operations,INR,126416.7,,Approved,0,0
TX009244,2025-10-12,C001,CC112,PC205,Utilities,Expense,108959.2,119960.07,Pending,Operations,INR,12850.68,,Approved,0,0
TX009221,2025-10-12,C003,CC104,PC204,Sales,Revenue,1093004.42,1603239.25,Overdue,Sales,INR,187936.47,397073.02,Approved,0,1
TX009208,2025-10-12,C002,CC111,PC204,Office Supplies,Expense,17364.93,15651.57,Pending,Sales,INR,2183.83,,Approved,0,0
TX009172,2025-10-12,C003,CC112,PC205,Maintenance,Expense,181238.85,217631.13,Paid,Operations,INR,32637.02,,Approved,0,0
TX009129,2025-10-12,C002,CC104,PC201,Sales,Revenue,4536860.23,592820.2,Overdue,Sales,INR,224097.15,345189.66,Approved,1,1
TX009103,2025-10-12,C002,CC109,PC205,IT,Expense,295093.52,370228.45,Overdue,Finance,INR,52584.52,,Approved,0,0
TX009086,2025-10-12,C005,CC109,PC206,Other,Expense,42277.87,42256.63,Partially Paid,Finance,INR,4222.22,,Approved,0,0
TX009265,2025-10-13,C003,CC114,PC207,Maintenance,Expense,70044.56,58662.73,Pending,Administration,INR,12983.75,,Approved,0,0
TX009233,2025-10-13,C003,CC103,PC205,Office Supplies,Expense,38617.59,34371.15,Paid,HR,INR,4518.63,,Approved,0,0
TX009218,2025-10-13,C002,CC114,PC205,Utilities,Expense,38003.54,28483.48,Paid,Administration,INR,4731.44,,Approved,0,0
TX009200,2025-10-13,C001,CC114,PC207,Other,Expense,34499.62,34671.64,Partially Paid,Administration,INR,0.0,,Approved,0,0
TX009196,2025-10-13,C005,CC103,PC206,Travel,Expense,97331.67,92639.78,Paid,HR,INR,4889.36,,Approved,0,0
TX009145,2025-10-13,C002,CC105,PC202,Marketing,Expense,342089.35,391106.57,Paid,Marketing,INR,60320.83,,Approved,0,0
TX009126,2025-10-13,C001,CC114,PC201,Office Supplies,Expense,20623.62,18871.43,Paid,Administration,INR,2412.18,,Approved,0,0
TX009107,2025-10-13,C001,CC111,PC201,Office Supplies,Expense,54095.56,76335.64,Pending,Sales,INR,6439.49,,Approved,0,0
TX009167,2025-10-14,C004,CC101,PC203,IT,Expense,400758.57,462583.46,Paid,Finance,INR,73025.17,,Approved,0,0
TX009134,2025-10-14,C002,CC111,PC206,Office Supplies,Expense,29984.22,35869.5,Paid,Sales,INR,3501.78,,Approved,0,0
TX009131,2025-10-14,C001,CC104,PC203,Other,Expense,106515.57,110660.59,Paid,Sales,INR,10568.97,,Approved,0,0
TX009108,2025-10-14,C001,CC114,PC204,Utilities,Expense,46320.87,39575.43,Pending,Administration,INR,5356.91,,Approved,0,0
TX009099,2025-10-14,C004,CC104,PC207,Office Supplies,Expense,4693.62,4718.74,Paid,Sales,INR,541.94,,Approved,0,0
TX009252,2025-10-15,C003,CC103,PC205,Sales,Revenue,694522.3,820195.29,Overdue,Sales,INR,121385.17,243346.33,Approved,0,0
TX009224,2025-10-15,C001,CC106,PC203,Maintenance,Expense,191663.04,225094.73,Pending,Operations,INR,33611.95,,Approved,0,0
TX009206,2025-10-15,C003,CC112,PC201,Logistics,Expense,173564.76,185510.47,Paid,Operations,INR,32149.33,,Approved,0,0
TX009181,2025-10-15,C001,CC111,PC207,Sales,Revenue,770910.35,853823.18,Pending,Sales,INR,141693.7,114429.17,Approved,0,0
TX009170,2025-10-15,C001,CC107,PC207,Sales,Revenue,920865.77,748113.9,Paid,Sales,INR,171379.67,334284.62,Approved,0,0
TX009166,2025-10-15,C001,CC101,PC205,Salaries,Expense,546511.94,492153.5,Paid,Finance,INR,0.0,,Pending,0,0
TX009159,2025-10-15,C004,CC104,PC205,Travel,Expense,173162.56,152904.3,Paid,Sales,INR,8740.75,,Approved,0,0
TX009155,2025-10-15,C002,CC104,PC205,Sales,Revenue,742217.38,850194.37,Paid,Sales,INR,133261.05,275612.24,Approved,0,0
TX009093,2025-10-15,C001,CC109,PC202,Office Supplies,Expense,25848.89,27474.7,Paid,Finance,INR,3117.36,,Approved,0,0
TX009259,2025-10-16,C002,CC107,PC206,Logistics,Expense,241763.31,226621.31,Paid,Procurement,INR,44150.33,,Approved,0,0
TX009247,2025-10-16,C002,CC110,PC207,Procurement,Expense,586152.32,498396.53,Paid,IT,INR,106464.3,,Approved,0,0
TX009236,2025-10-16,C002,CC101,PC201,Office Supplies,Expense,41523.01,50636.2,Paid,Finance,INR,5004.02,,Approved,0,0
TX009234,2025-10-16,C001,CC111,PC204,Office Supplies,Expense,59686.53,45739.66,Paid,Sales,INR,6969.69,,Approved,0,0
TX009210,2025-10-16,C001,CC101,PC202,Sales,Revenue,573244.76,552107.08,Paid,Sales,INR,102755.41,148832.75,Approved,0,0
TX009191,2025-10-16,C005,CC108,PC205,Other,Expense,31134.46,28563.67,Overdue,Administration,INR,2943.13,,Approved,0,0
TX009188,2025-10-16,C003,CC110,PC207,Procurement,Expense,643694.88,835223.44,Paid,IT,INR,113987.76,,Approved,0,0
TX009139,2025-10-16,C004,CC105,PC205,IT,Expense,613734.98,649905.86,Paid,Marketing,INR,109266.1,,Rejected,0,0
TX009136,2025-10-16,C003,CC111,PC204,Marketing,Expense,548281.34,606165.29,Paid,Sales,INR,97994.49,,Approved,0,0
TX009109,2025-10-16,C003,CC107,PC204,Logistics,Expense,143373.44,154432.74,Paid,Procurement,INR,24722.16,,Approved,0,0
TX009261,2025-10-17,C001,CC108,PC201,Utilities,Expense,59025.37,54543.55,Paid,Administration,INR,6766.67,,Rejected,0,0
TX009249,2025-10-17,C003,CC110,PC206,IT,Expense,253302.39,224480.55,Paid,IT,INR,43524.74,,Approved,0,0
TX009190,2025-10-17,C002,CC104,PC204,Other,Expense,156106.19,161157.25,Overdue,Sales,INR,16012.03,,Approved,0,0
TX009173,2025-10-17,C002,CC103,PC204,Travel,Expense,29742.48,35066.52,Paid,HR,INR,1474.31,,Under Review,0,0
TX009147,2025-10-17,C004,CC101,PC207,Office Supplies,Expense,13502.41,17787.55,Partially Paid,Finance,INR,0.0,,Approved,0,0
TX009144,2025-10-17,C003,CC105,PC203,IT,Expense,169882.9,168120.72,Partially Paid,Marketing,INR,30074.35,,Approved,0,0
TX009143,2025-10-17,C001,CC109,PC201,Office Supplies,Expense,194377.61,135133.73,Paid,Finance,INR,0.0,,Approved,1,0
TX009141,2025-10-17,C002,CC104,PC206,Sales,Revenue,2386802.0,395522.13,Paid,Sales,INR,132985.4,118544.74,Approved,1,1
TX009088,2025-10-17,C001,CC108,PC205,Office Supplies,Expense,24165.86,26322.88,Paid,Administration,INR,2823.13,,Rejected,0,0
TX009229,2025-10-18,C004,CC104,PC205,Sales,Revenue,514035.07,534586.59,Pending,Sales,INR,90503.2,189334.11,Approved,0,0
TX009226,2025-10-18,C005,CC109,PC205,Other,Expense,80963.8,72877.25,Paid,Finance,INR,7774.41,,Pending,0,0
TX009209,2025-10-18,C003,CC107,PC202,Sales,Revenue,992590.67,1267776.67,Overdue,Sales,INR,175649.95,494406.88,Under Review,0,0
TX009135,2025-10-18,C001,CC104,PC204,Travel,Expense,37158.93,31628.77,Paid,Sales,INR,1745.48,,Approved,0,0
TX009100,2025-10-18,C001,CC102,PC205,Office Supplies,Expense,12151.45,11905.8,Partially Paid,IT,INR,0.0,,Approved,0,0
TX009121,2025-10-19,C002,CC107,PC205,Logistics,Expense,874234.02,195191.39,Paid,Procurement,INR,145141.84,,Approved,1,1
TX009098,2025-10-19,C002,CC103,PC206,Salaries,Expense,375468.02,352609.9,Paid,HR,INR,0.0,,Approved,0,0
TX009242,2025-10-20,C001,CC105,PC203,Travel,Expense,148784.19,193628.91,Paid,Marketing,INR,7711.07,,Approved,0,0
TX009220,2025-10-20,C004,CC104,PC206,Sales,Revenue,625915.08,572119.81,Pending,Sales,INR,111303.59,143133.8,Approved,0,0
TX009213,2025-10-20,C001,CC104,PC203,Travel,Expense,225835.4,187471.01,Paid,Sales,INR,11026.65,,Approved,0,0
TX009158,2025-10-20,C001,CC101,PC203,IT,Expense,166959.28,159339.1,Overdue,Finance,INR,29654.35,,Approved,0,0
TX009104,2025-10-20,C003,CC102,PC201,Procurement,Expense,552935.44,644476.53,Paid,IT,INR,100925.43,,Approved,0,0
TX009096,2025-10-20,C003,CC114,PC206,Office Supplies,Expense,21782.18,20434.58,Paid,Administration,INR,2726.49,,Approved,0,0
TX009264,2025-10-21,C004,CC109,PC205,Salaries,Expense,342596.71,380711.14,Paid,Finance,INR,0.0,,Pending,0,0
TX009219,2025-10-21,C005,CC113,PC201,Other,Expense,58970.26,62939.83,Paid,Marketing,INR,6177.18,,Approved,0,0
TX009193,2025-10-21,C002,CC101,PC207,Salaries,Expense,326443.39,403891.08,Paid,Finance,INR,0.0,,Approved,0,0
TX009187,2025-10-21,C001,CC106,PC203,Procurement,Expense,489846.42,604376.51,Paid,Operations,INR,89259.65,,Approved,0,0
TX009241,2025-10-22,C002,CC101,PC201,Office Supplies,Expense,50898.27,52336.43,Paid,Finance,INR,6137.22,,Approved,0,0
TX009240,2025-10-22,C002,CC112,PC204,Maintenance,Expense,234673.87,239839.45,Partially Paid,Operations,INR,41489.72,,Approved,0,0
TX009230,2025-10-22,C002,CC105,PC205,Travel,Expense,184264.81,243633.35,Paid,Marketing,INR,9618.9,,Approved,0,0
TX009199,2025-10-22,C001,CC102,PC207,IT,Expense,420423.64,347966.96,Paid,IT,INR,77519.7,,Pending,0,0
TX009175,2025-10-22,C002,CC109,PC203,Salaries,Expense,231830.41,180207.5,Paid,Finance,INR,0.0,,Rejected,0,0
TX009112,2025-10-22,C005,CC108,PC203,Utilities,Expense,54480.59,68142.84,Paid,Administration,INR,6412.56,,Pending,0,0
TX009111,2025-10-22,C004,CC105,PC204,Travel,Expense,26794.11,26485.31,Pending,Marketing,INR,1388.15,,Pending,0,0
TX009222,2025-10-23,C001,CC111,PC207,Sales,Revenue,712417.11,511587.09,Paid,Sales,INR,129181.58,125869.46,Approved,0,0
TX009189,2025-10-23,C002,CC104,PC203,Travel,Expense,77016.84,100441.28,Paid,Sales,INR,4011.94,,Approved,0,0
TX009171,2025-10-23,C001,CC114,PC203,Maintenance,Expense,59280.91,58004.41,Paid,Administration,INR,10785.13,,Approved,0,0
TX009101,2025-10-23,C004,CC113,PC206,Other,Expense,89569.28,100692.77,Pending,Marketing,INR,9000.35,,Approved,0,0
TX009091,2025-10-23,C003,CC102,PC206,Maintenance,Expense,246260.25,251335.58,Paid,IT,INR,0.0,,Approved,0,0
TX009231,2025-10-24,C001,CC104,PC201,Sales,Revenue,1579477.01,1813815.84,Pending,Sales,INR,297169.1,432951.74,Approved,0,1
TX009207,2025-10-24,C001,CC104,PC205,Sales,Revenue,510044.88,434205.72,Partially Paid,Sales,INR,93662.26,205739.56,Approved,0,0
TX009182,2025-10-24,C002,CC114,PC206,Utilities,Expense,31671.79,30152.49,Paid,Administration,INR,3762.31,,Approved,0,0
TX009156,2025-10-24,C002,CC109,PC203,IT,Expense,52140.02,55464.92,Paid,Finance,INR,9351.49,,Approved,0,0
TX009140,2025-10-24,C002,CC106,PC205,Procurement,Expense,181959.39,198954.03,Pending,Operations,INR,32255.99,,Under Review,0,0
TX009113,2025-10-24,C002,CC101,PC202,Office Supplies,Expense,42915.05,46503.14,Paid,Finance,INR,4777.28,,Approved,0,0
TX009251,2025-10-25,C005,CC107,PC207,Logistics,Expense,403531.03,436314.72,Paid,Procurement,INR,75232.41,,Approved,0,0
TX009094,2025-10-25,C001,CC105,PC207,Marketing,Expense,472742.36,478399.85,Paid,Marketing,INR,87476.83,,Approved,0,0
TX009711,2025-10-26,C003,CC104,PC205,Sales,Revenue,574708.51,545928.22,Paid,Sales,INR,104064.44,204787.29,Approved,0,0
TX009211,2025-10-26,C001,CC104,PC202,Sales,Revenue,573694.45,532720.53,Paid,Sales,INR,102432.34,194378.47,Approved,0,0
TX009195,2025-10-26,C001,CC107,PC205,Office Supplies,Expense,29817.53,32094.57,Overdue,Procurement,INR,3642.16,,Pending,0,0
TX009184,2025-10-26,C001,CC113,PC202,Travel,Expense,60165.15,70321.13,Pending,Marketing,INR,3119.59,,Approved,0,0
TX009148,2025-10-26,C004,CC111,PC205,Other,Expense,99124.29,128270.03,Overdue,Sales,INR,9552.52,,Approved,0,0
TX009130,2025-10-26,C004,CC111,PC204,Sales,Revenue,210940.85,215462.72,Overdue,Sales,INR,38027.35,77707.6,Approved,0,0
TX009119,2025-10-26,C002,CC111,PC201,Sales,Revenue,306164.55,340162.69,Paid,Sales,INR,54732.43,64557.31,Pending,0,0
TX009110,2025-10-26,C001,CC111,PC207,Travel,Expense,138303.58,128162.73,Paid,Sales,INR,6989.99,,Approved,0,0
TX009097,2025-10-26,C002,CC104,PC205,Sales,Revenue,1143719.29,1157218.86,Paid,Sales,INR,213367.1,465711.24,Approved,0,0
TX009089,2025-10-26,C003,CC104,PC205,Sales,Revenue,574708.51,545928.22,Paid,Sales,INR,104064.44,204787.29,Approved,0,0
TX009192,2025-10-27,C001,CC103,PC202,Travel,Expense,152555.0,193336.23,Paid,HR,INR,7889.08,,Approved,0,0
TX009262,2025-10-28,C003,CC114,PC202,Utilities,Expense,75880.43,83174.96,Paid,Administration,INR,8547.72,,Approved,0,0
TX009253,2025-10-28,C001,CC112,PC203,Logistics,Expense,251383.87,255385.65,Overdue,Operations,INR,46709.37,,Approved,0,0
TX009225,2025-10-28,C004,CC114,PC202,Utilities,Expense,17435.92,20482.24,Paid,Administration,INR,2029.68,,Approved,0,0
TX009194,2025-10-28,C004,CC101,PC204,IT,Expense,255766.44,268727.43,Paid,Finance,INR,0.0,,Rejected,0,0
TX009174,2025-10-28,C002,CC103,PC205,Sales,Revenue,634787.69,572578.79,Paid,Sales,INR,107964.44,201564.45,Pending,0,0
TX009128,2025-10-28,C001,CC111,PC206,Travel,Expense,70895.38,63462.97,Paid,Sales,INR,3716.96,,Approved,0,0
TX009085,2025-10-28,C002,CC113,PC202,Marketing,Expense,292476.67,339728.42,Paid,Marketing,INR,47748.5,,Approved,0,0
TX009205,2025-10-29,C001,CC105,PC207,Travel,Expense,191957.21,216135.07,Paid,Marketing,INR,9866.9,,Approved,0,0
TX009169,2025-10-29,C003,CC101,PC202,IT,Expense,159777.76,130418.97,Paid,Finance,INR,28732.02,,Approved,0,0
TX009149,2025-10-29,C001,CC105,PC202,IT,Expense,208184.16,205394.06,Partially Paid,Marketing,INR,37269.79,,Rejected,0,0
TX009114,2025-10-29,C004,CC112,PC203,Maintenance,Expense,202661.04,174597.52,Paid,Operations,INR,36802.26,,Approved,0,0
TX009266,2025-10-30,C003,CC104,PC204,Office Supplies,Expense,52320.16,51047.82,Partially Paid,Sales,INR,6441.78,,Approved,0,0
TX009246,2025-10-30,C003,CC112,PC206,Procurement,Expense,712822.52,799314.74,Paid,Operations,INR,133704.05,,Approved,0,0
TX009215,2025-10-30,C002,CC106,PC202,Utilities,Expense,66816.1,53866.28,Paid,Operations,INR,0.0,,Approved,0,0
TX009165,2025-10-30,C001,CC102,PC202,IT,Expense,195019.9,243691.37,Pending,IT,INR,34098.66,,Approved,0,0
TX009157,2025-10-30,C001,CC107,PC204,Procurement,Expense,811777.86,1008455.17,Paid,Procurement,INR,0.0,,Approved,0,0
TX009137,2025-10-30,C002,CC104,PC204,Sales,Revenue,1125470.54,1114431.15,Paid,Sales,INR,200169.72,317150.85,Approved,0,1
TX009117,2025-10-30,C003,CC108,PC201,Other,Expense,23562.97,23260.55,Paid,Administration,INR,2336.55,,Approved,0,0
TX009250,2025-10-31,C001,CC103,PC204,Travel,Expense,8211.36,10924.85,Paid,HR,INR,0.0,,Approved,0,0
TX009201,2025-10-31,C002,CC114,PC205,Maintenance,Expense,14186.13,18693.31,Pending,Administration,INR,2569.62,,Approved,0,0
TX009168,2025-10-31,C003,CC103,PC201,Office Supplies,Expense,36514.78,37056.87,Paid,HR,INR,4292.57,,Approved,0,0
TX009133,2025-10-31,C002,CC105,PC206,Travel,Expense,221635.85,226887.26,Paid,Marketing,INR,11177.27,,Approved,0,0
TX009132,2025-10-31,C003,CC113,PC206,Marketing,Expense,431699.86,493395.02,Paid,Marketing,INR,77159.66,,Approved,0,0
TX009123,2025-10-31,C001,CC102,PC201,IT,Expense,330950.16,381379.6,Paid,IT,INR,59598.47,,Approved,0,0
TX009095,2025-10-31,C001,CC108,PC201,Office Supplies,Expense,30271.03,28040.49,Paid,Administration,INR,3891.3,,Under Review,0,0
TX009424,2025-11-01,C005,CC105,PC207,Marketing,Expense,2702047.09,673266.31,Partially Paid,Marketing,INR,119118.83,,Approved,1,1
TX009418,2025-11-01,C003,CC111,PC201,Sales,Revenue,696393.58,682877.83,Paid,Sales,INR,124384.26,205946.72,Approved,0,0
TX009416,2025-11-01,C001,CC104,PC201,Sales,Revenue,458956.05,387322.43,Paid,Sales,INR,83763.56,165036.26,Approved,0,0
TX009414,2025-11-01,C001,CC107,PC205,Procurement,Expense,1219208.95,1362461.73,Paid,Procurement,INR,219369.56,,Approved,0,0
TX009398,2025-11-01,C003,CC104,PC204,Other,Expense,216177.0,111926.75,Paid,Sales,INR,8463.15,,Approved,1,0
TX009388,2025-11-01,C005,CC110,PC201,Sales,Revenue,463547.32,399688.23,Paid,Sales,INR,80951.79,157500.54,Approved,0,0
TX009384,2025-11-01,C003,CC107,PC206,Logistics,Expense,238293.7,327409.54,Paid,Procurement,INR,0.0,,Rejected,0,0
TX009390,2025-11-02,C002,CC110,PC207,Maintenance,Expense,161177.47,165726.49,Paid,IT,INR,29691.83,,Approved,0,0
TX009382,2025-11-02,C003,CC111,PC201,Sales,Revenue,768750.43,757325.27,Pending,Sales,INR,136044.99,353624.31,Pending,0,0
TX009354,2025-11-02,C001,CC101,PC206,Salaries,Expense,544575.61,551602.98,Paid,Finance,INR,0.0,,Approved,0,0
TX009444,2025-11-03,C004,CC114,PC201,Other,Expense,49276.54,39618.76,Paid,Administration,INR,4945.6,,Approved,0,0
TX009334,2025-11-03,C003,CC105,PC205,Travel,Expense,105001.16,126305.33,Partially Paid,Marketing,INR,5183.32,,Approved,0,0
TX009330,2025-11-03,C002,CC101,PC206,Office Supplies,Expense,25397.69,29196.49,Paid,Finance,INR,3124.67,,Approved,0,0
TX009389,2025-11-04,C001,CC111,PC203,Office Supplies,Expense,46598.69,46022.23,Paid,Sales,INR,5693.88,,Approved,0,0
TX009381,2025-11-04,C001,CC112,PC205,Maintenance,Expense,195216.75,232521.08,Paid,Operations,INR,36008.43,,Rejected,0,0
TX009346,2025-11-04,C001,CC106,PC202,Utilities,Expense,108944.71,110326.23,Pending,Operations,INR,13777.89,,Approved,0,0
TX009321,2025-11-04,C003,CC104,PC205,Sales,Revenue,845366.27,829227.53,Overdue,Sales,INR,153763.93,386496.52,Approved,0,0
TX009433,2025-11-05,C005,CC101,PC204,Office Supplies,Expense,2107.84,2273.78,Paid,Finance,INR,246.57,,Approved,0,0
TX009425,2025-11-05,C004,CC104,PC205,Other,Expense,102344.68,103255.24,Paid,Sales,INR,10457.75,,Approved,0,0
TX009408,2025-11-05,C003,CC103,PC202,Travel,Expense,14423.08,14362.91,Pending,HR,INR,706.33,,Approved,0,0
TX009336,2025-11-05,C001,CC109,PC207,IT,Expense,145945.69,147760.48,Partially Paid,Finance,INR,25887.72,,Approved,0,0
