Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Year,Month,Quarter,Budget_Variance,Budget_Utilization
TX007744,2025-02-03,C001,CC114,PC205,Other,Expense,28400.27,32237.67,Paid,Sundry adjustment,1.0,Administration,INR,INV-2025-06076,,2641.5,,Approved,0,2025,2,1,-3837.399999999998,88.09653427186271
TX007737,2025-02-03,C002,CC110,PC205,Maintenance,Expense,115097.63,122203.23,Paid,Preventive maintenance contract,1.0,IT,INR,INV-2025-06071,V027,20529.95,,Approved,0,2025,2,1,-7105.599999999991,94.18542374043632
TX007721,2025-02-03,C002,CC104,PC205,Sales,Revenue,1262783.66,1181508.33,Partially Paid,Product sales revenue,885.0,Sales,INR,INV-2025-06058,,220367.64,300792.57,Approved,0,2025,2,1,81275.32999999984,106.87894684585083
TX007710,2025-02-03,C001,CC104,PC205,Office Supplies,Expense,58044.34,49421.67,Overdue,Printer consumables purchase,35.0,Sales,INR,,V009,6890.54,,Approved,0,2025,2,1,8622.669999999998,117.4471441373794
TX007709,2025-02-03,C003,CC108,PC203,Maintenance,Expense,47013.53,62007.29,Paid,Equipment maintenance,1.0,Administration,INR,INV-2025-06049,V026,0.0,,Approved,0,2025,2,1,-14993.760000000002,75.81935930436566
TX007682,2025-02-03,C004,CC114,PC201,Other,Expense,69879.27,82319.28,Pending,Sundry adjustment,1.0,Administration,INR,INV-2025-06028,,7140.22,,Approved,0,2025,2,1,-12440.009999999997,84.88809668889233
TX007680,2025-02-03,C002,CC111,PC204,Sales,Revenue,440221.74,506626.95,Paid,Customer order fulfillment revenue,240.0,Sales,INR,,,81345.09,88246.94,Approved,0,2025,2,1,-66405.21000000002,86.8926810940476
TX007673,2025-02-03,C004,CC111,PC206,Sales,Revenue,221627.3,232518.71,Overdue,Customer order fulfillment revenue,183.0,Sales,INR,INV-2025-06020,,42838.77,91984.99,Approved,0,2025,2,1,-10891.410000000003,95.31589952481671
TX007645,2025-02-03,C001,CC110,PC203,Procurement,Expense,696208.02,820844.47,Paid,Software license purchase,520.0,IT,INR,INV-2025-05997,V002,126338.44,,Approved,0,2025,2,1,-124636.44999999995,84.81606996755427
TX007798,2025-02-04,C004,CC102,PC206,Maintenance,Expense,735485.95,236945.84,Paid,Preventive maintenance contract,1.0,IT,INR,INV-2025-06121,V023,136794.43,,Approved,1,2025,2,1,498540.11,310.4025586606627
TX007776,2025-02-04,C001,CC104,PC207,Other,Expense,126503.18,149405.48,Paid,General ledger correction entry,4.0,Sales,INR,INV-2025-06103,,0.0,,Approved,0,2025,2,1,-22902.300000000017,84.6710441946306
TX007728,2025-02-04,C001,CC114,PC205,Office Supplies,Expense,35671.19,40631.5,Paid,Printer consumables purchase,27.0,Administration,INR,INV-2025-06064,V019,4174.73,,Approved,0,2025,2,1,-4960.309999999998,87.79195944033572
TX007641,2025-02-04,C001,CC112,PC204,Procurement,Expense,176627.4,128310.82,Paid,Software license purchase,162.0,Operations,INR,,V039,32219.8,,Approved,0,2025,2,1,48316.57999999999,137.65588903570253
TX007773,2025-02-05,C002,CC111,PC202,Sales,Revenue,1149603.25,1353361.74,Paid,Export sales revenue,729.0,Sales,INR,INV-2025-06101,,207217.77,366680.48,Approved,0,2025,2,1,-203758.49,84.94426996288517
TX007748,2025-02-05,C001,CC113,PC203,Marketing,Expense,439805.17,468370.15,Overdue,Trade show sponsorship,1.0,Marketing,INR,INV-2025-06080,V029,82380.05,,Approved,0,2025,2,1,-28564.98000000004,93.90119545406554
TX007685,2025-02-05,C002,CC111,PC204,Sales,Revenue,694935.03,633048.22,Pending,Customer order fulfillment revenue,531.0,Sales,INR,INV-2025-06030,,131418.6,195395.95,Approved,0,2025,2,1,61886.810000000056,109.77600252947556
TX007657,2025-02-05,C001,CC114,PC207,Office Supplies,Expense,20731.48,22633.48,Paid,Printer consumables purchase,17.0,Administration,INR,INV-2025-06006,V038,2504.38,,Approved,0,2025,2,1,-1902.0,91.59651984582132
TX007655,2025-02-05,C004,CC112,PC207,Maintenance,Expense,175115.46,167014.59,Pending,Facility repair service,1.0,Operations,INR,INV-2025-06004,V018,30909.94,,Approved,0,2025,2,1,8100.869999999995,104.85039660307524
TX007793,2025-02-06,C001,CC111,PC203,Sales,Revenue,378924.26,531398.41,Paid,Service revenue recognition,402.0,Sales,INR,INV-2025-06118,,67798.91,131118.7,Pending,0,2025,2,1,-152474.15000000002,71.30699920611355
TX007747,2025-02-06,C003,CC102,PC204,IT,Expense,65790.87,74646.79,Partially Paid,IT support services,8.0,IT,INR,INV-2025-06079,V015,11909.1,,Approved,0,2025,2,1,-8855.919999999998,88.13623465925326
TX007739,2025-02-06,C001,CC104,PC207,Travel,Expense,155552.34,125492.22,Paid,Airfare and lodging expense,1.0,Sales,INR,,,7566.67,,Approved,0,2025,2,1,30060.119999999995,123.95377179557426
TX007665,2025-02-06,C001,CC107,PC201,Procurement,Expense,899678.39,1013667.19,Paid,Software license purchase,521.0,Procurement,INR,INV-2025-06013,V011,165619.05,,Approved,0,2025,2,1,-113988.79999999992,88.75481014631637
TX007658,2025-02-06,C001,CC105,PC201,IT,Expense,275122.71,318169.26,Paid,Cloud infrastructure subscription,1.0,Marketing,INR,INV-2025-06007,V016,46762.13,,Approved,0,2025,2,1,-43046.54999999999,86.47055029766231
TX007646,2025-02-06,C003,CC108,PC204,Office Supplies,Expense,26919.98,32918.28,Paid,Stationery order,24.0,Administration,INR,INV-2025-05998,V011,3245.6,,Approved,0,2025,2,1,-5998.299999999999,81.77820955408363
TX007797,2025-02-07,C002,CC101,PC201,Salaries,Expense,462896.7,433557.91,Overdue,Employee payroll disbursement,1.0,Finance,INR,,,0.0,,Approved,0,2025,2,1,29338.79000000004,106.76698298504115
TX007792,2025-02-07,C003,CC111,PC201,Travel,Expense,143323.23,124820.77,Paid,Business travel expense,3.0,Sales,INR,INV-2025-06117,,7354.02,,Approved,0,2025,2,1,18502.460000000006,114.8232221288172
TX007783,2025-02-07,C004,CC106,PC207,Utilities,Expense,119221.36,122105.19,Paid,Utility bill,1.0,Operations,INR,INV-2025-06109,V023,14191.71,,Rejected,0,2025,2,1,-2883.8300000000017,97.63824125739454
TX007656,2025-02-07,C002,CC103,PC207,Office Supplies,Expense,17212.49,20933.16,Pending,Printer consumables purchase,9.0,HR,INR,INV-2025-06005,V010,2118.21,,Approved,0,2025,2,1,-3720.6699999999983,82.22595155246509
TX007649,2025-02-07,C004,CC104,PC201,Other,Expense,157437.9,182089.82,Paid,Miscellaneous expense,1.0,Sales,INR,,,16143.51,,Pending,0,2025,2,1,-24651.920000000013,86.46167039980598
TX007778,2025-02-08,C004,CC110,PC205,Office Supplies,Expense,50097.55,55333.99,Paid,Printer consumables purchase,24.0,IT,INR,INV-2025-06105,V004,5933.29,,Pending,0,2025,2,1,-5236.439999999995,90.53666652269249
TX007725,2025-02-08,C005,CC111,PC207,Marketing,Expense,474668.67,543683.09,Paid,Brand promotion expense,1.0,Sales,INR,INV-2025-06062,V012,88108.22,,Approved,0,2025,2,1,-69014.41999999998,87.30613085648848
TX007663,2025-02-08,C001,CC107,PC207,Procurement,Expense,577926.41,564240.49,Partially Paid,Vendor purchase order settlement,361.0,Procurement,INR,INV-2025-06011,V037,99903.83,,Pending,0,2025,2,1,13685.920000000042,102.42554730519252
TX007644,2025-02-08,C001,CC103,PC204,Office Supplies,Expense,25278.39,25626.44,Paid,Office supplies purchase,13.0,HR,INR,INV-2025-05996,V018,0.0,,Approved,0,2025,2,1,-348.0499999999993,98.64183241995376
TX007779,2025-02-09,C003,CC109,PC201,Salaries,Expense,108199.97,121972.3,Paid,Salary and benefits payout,1.0,Finance,INR,,,0.0,,Approved,0,2025,2,1,-13772.330000000002,88.70864122427797
TX007768,2025-02-09,C001,CC114,PC204,Utilities,Expense,63019.28,60298.7,Partially Paid,Electricity bill payment,1.0,Administration,INR,INV-2025-06096,V029,7656.89,,Approved,0,2025,2,1,2720.5800000000017,104.5118385636838
TX007766,2025-02-09,C001,CC110,PC201,Office Supplies,Expense,45447.38,34550.25,Paid,Office supplies purchase,36.0,IT,INR,INV-2025-06094,V029,5725.4,,Pending,0,2025,2,1,10897.129999999996,131.53994544178406
TX007677,2025-02-09,C002,CC107,PC207,Procurement,Expense,1661255.91,199227.69,Overdue,Raw material procurement,271.0,Procurement,INR,INV-2025-06024,V001,76273.92,,Approved,1,2025,2,1,1462028.22,833.8479003596337
TX007667,2025-02-09,C001,CC104,PC207,Sales,Revenue,984520.11,948954.86,Paid,Online sales revenue,753.0,Sales,INR,INV-2025-06015,,175965.43,382772.71,Approved,0,2025,2,1,35565.25,103.7478336956934
TX007666,2025-02-09,C002,CC113,PC204,IT,Expense,454383.06,495661.82,Paid,Cloud infrastructure subscription,96.0,Marketing,INR,INV-2025-06014,V010,82253.25,,Approved,0,2025,2,1,-41278.76000000001,91.67199119754676
TX007718,2025-02-10,C002,CC101,PC207,Salaries,Expense,479011.88,518365.13,Pending,Monthly salary payment,1.0,Finance,INR,,,0.0,,Approved,0,2025,2,1,-39353.25,92.40819883081257
TX007782,2025-02-11,C003,CC105,PC206,IT,Expense,199765.55,156241.9,Pending,Cloud infrastructure subscription,5.0,Marketing,INR,INV-2025-06108,V028,36221.16,,Approved,0,2025,2,1,43523.65,127.8565800851116
TX007757,2025-02-11,C004,CC104,PC206,Marketing,Expense,413825.78,385963.6,Paid,Brand promotion expense,1.0,Sales,INR,INV-2025-06088,V023,74808.23,,Approved,0,2025,2,1,27862.18000000005,107.21886208958568
TX007692,2025-02-11,C005,CC102,PC202,Maintenance,Expense,168767.12,208452.94,Pending,Facility repair service,1.0,IT,INR,INV-2025-06035,V023,31080.71,,Approved,0,2025,2,1,-39685.82000000001,80.96173649553707
TX007671,2025-02-11,C003,CC108,PC204,Office Supplies,Expense,22345.19,24781.05,Partially Paid,Printer consumables purchase,16.0,Administration,INR,INV-2025-06018,V019,2616.82,,Approved,0,2025,2,1,-2435.8600000000006,90.17047300255638
TX007756,2025-02-12,C001,CC104,PC207,Office Supplies,Expense,19574.77,21801.84,Partially Paid,Printer consumables purchase,12.0,Sales,INR,INV-2025-06087,V021,2484.82,,Approved,0,2025,2,1,-2227.07,89.78494475695629
TX007714,2025-02-12,C003,CC107,PC203,Procurement,Expense,695634.38,603134.69,Overdue,Vendor purchase order settlement,645.0,Procurement,INR,INV-2025-06053,V029,126712.7,,Approved,0,2025,2,1,92499.69000000006,115.3364897648318
TX007706,2025-02-12,C003,CC104,PC205,Marketing,Expense,370236.21,352942.95,Paid,Trade show sponsorship,1.0,Sales,INR,INV-2025-06047,V035,67230.56,,Approved,0,2025,2,1,17293.26000000001,104.8997323788448
TX007789,2025-02-13,C001,CC104,PC202,Sales,Revenue,1085008.87,1239094.35,Pending,Product sales revenue,504.0,Sales,INR,INV-2025-06114,,193524.04,215361.68,Approved,0,2025,2,1,-154085.47999999998,87.56466930867694
TX007775,2025-02-13,C002,CC102,PC201,Office Supplies,Expense,54278.66,59078.73,Paid,Printer consumables purchase,37.0,IT,INR,,V037,6591.44,,Approved,0,2025,2,1,-4800.07,91.87513001718216
TX007774,2025-02-13,C001,CC111,PC203,Travel,Expense,24900.8,25949.73,Paid,Client visit travel reimbursement,1.0,Sales,INR,INV-2025-06102,,1271.26,,Pending,0,2025,2,1,-1048.9300000000003,95.95783848232718
TX007761,2025-02-13,C001,CC111,PC207,Sales,Revenue,531554.9,406430.52,Overdue,Product sales revenue,687.0,Sales,INR,INV-2025-06090,,93114.51,174509.72,Approved,0,2025,2,1,125124.38,130.78616733802372
TX007664,2025-02-13,C001,CC109,PC206,Other,Expense,48147.81,48349.03,Paid,General ledger correction entry,1.0,Finance,INR,INV-2025-06012,,4855.37,,Approved,0,2025,2,1,-201.2200000000012,99.5838179173398
TX007643,2025-02-13,C001,CC101,PC204,Salaries,Expense,331511.21,394410.25,Paid,Employee payroll disbursement,1.0,Finance,INR,,,0.0,,Under Review,0,2025,2,1,-62899.03999999998,84.0523820057922
TX007791,2025-02-14,C002,CC102,PC203,Office Supplies,Expense,21715.6,20499.15,Partially Paid,Office supplies purchase,26.0,IT,INR,INV-2025-06116,,2634.52,,Approved,0,2025,2,1,1216.449999999997,105.93414848908368
TX007787,2025-02-14,C002,CC107,PC201,Office Supplies,Expense,53927.5,68820.93,Pending,Stationery order,39.0,Procurement,INR,INV-2025-06112,V027,6584.17,,Approved,0,2025,2,1,-14893.429999999991,78.35915614624795
TX007784,2025-02-14,C001,CC104,PC202,Travel,Expense,132179.95,107246.17,Paid,Client visit travel reimbursement,3.0,Sales,INR,INV-2025-06110,,6316.74,,Approved,0,2025,2,1,24933.780000000013,123.24910996821612
TX007743,2025-02-15,C002,CC113,PC207,Other,Expense,117118.52,98278.11,Overdue,General ledger correction entry,1.0,Marketing,INR,INV-2025-06075,,11479.99,,Approved,0,2025,2,1,18840.410000000003,119.17050500869422
TX007741,2025-02-15,C001,CC101,PC207,Salaries,Expense,166910.61,154618.37,Pending,Monthly salary payment,1.0,Finance,INR,,,0.0,,Approved,0,2025,2,1,12292.23999999999,107.95005147189173
TX007723,2025-02-15,C005,CC114,PC201,Other,Expense,455389.9,43302.76,Overdue,Sundry adjustment,1.0,Administration,INR,INV-2025-06060,,4554.95,,Approved,0,2025,2,1,412087.14,1051.6417429281644
TX007704,2025-02-15,C003,CC101,PC202,Salaries,Expense,392943.17,403233.0,Paid,Employee payroll disbursement,1.0,Finance,INR,,,0.0,,Approved,0,2025,2,1,-10289.830000000016,97.4481676846885
TX007686,2025-02-15,C001,CC112,PC202,Sales,Revenue,339228.79,527712.51,Paid,Service revenue recognition,207.0,Sales,INR,,,60540.78,89224.24,Approved,0,2025,2,1,-188483.72000000003,64.28287819062693
TX007681,2025-02-15,C002,CC109,PC205,Office Supplies,Expense,46441.95,47184.19,Partially Paid,Stationery order,32.0,Finance,INR,INV-2025-06027,V025,5856.36,,Approved,0,2025,2,1,-742.2400000000052,98.42693071556384
TX007659,2025-02-15,C003,CC104,PC207,Marketing,Expense,219620.75,219745.39,Paid,Digital advertising spend,1.0,Sales,INR,INV-2025-06008,V032,37578.15,,Approved,0,2025,2,1,-124.64000000001396,99.94327981123972
TX007705,2025-02-16,C005,CC111,PC204,Sales,Revenue,609688.05,682238.48,Partially Paid,Export sales revenue,1011.0,Sales,INR,INV-2025-06046,,110140.37,195285.59,Approved,0,2025,2,1,-72550.42999999993,89.36582556879526
TX007697,2025-02-16,C002,CC109,PC201,Other,Expense,134827.72,126577.0,Paid,Sundry adjustment,1.0,Finance,INR,INV-2025-06040,,12677.73,,Approved,0,2025,2,1,8250.720000000001,106.51834061480363
TX007688,2025-02-16,C001,CC104,PC206,Marketing,Expense,864288.25,911456.05,Paid,Trade show sponsorship,1.0,Sales,INR,INV-2025-06031,V034,149709.43,,Approved,0,2025,2,1,-47167.80000000005,94.82500555018532
TX007687,2025-02-16,C002,CC101,PC202,IT,Expense,435932.54,489928.35,Paid,IT support services,4.0,Finance,INR,,,78411.41,,Approved,0,2025,2,1,-53995.81,88.9788353746012
TX007796,2025-02-17,C002,CC114,PC204,Office Supplies,Expense,38407.55,45917.76,Paid,Printer consumables purchase,43.0,Administration,INR,INV-2025-06120,V030,4694.36,,Approved,0,2025,2,1,-7510.209999999999,83.64421522304224
TX007794,2025-02-17,C004,CC103,PC206,Office Supplies,Expense,22729.24,28405.86,Paid,Office supplies purchase,12.0,HR,INR,,V006,2668.37,,Approved,0,2025,2,1,-5676.619999999999,80.01602486247556
TX007762,2025-02-17,C001,CC105,PC201,IT,Expense,616513.88,750748.17,Paid,Software license purchase,4.0,Marketing,INR,INV-2025-06091,V027,106580.58,,Approved,0,2025,2,1,-134234.29000000004,82.11993110819039
TX007771,2025-02-18,C002,CC111,PC205,Travel,Expense,60247.88,80869.19,Paid,Business travel expense,4.0,Sales,INR,INV-2025-06099,,2940.7,,Approved,0,2025,2,1,-20621.310000000005,74.50041233255828
TX007765,2025-02-18,C003,CC113,PC206,Travel,Expense,68478.62,71896.21,Paid,Business travel expense,2.0,Marketing,INR,INV-2025-06093,,3508.61,,Approved,0,2025,2,1,-3417.590000000011,95.24649491259692
TX007738,2025-02-18,C001,CC113,PC202,Other,Expense,95119.07,103305.17,Overdue,General ledger correction entry,1.0,Marketing,INR,INV-2025-06072,,9675.37,,Approved,0,2025,2,1,-8186.099999999991,92.07580801619126
TX007712,2025-02-18,C003,CC104,PC207,Sales,Revenue,1369282.35,1219994.12,Partially Paid,Customer order fulfillment revenue,1425.0,Sales,INR,INV-2025-06051,,249896.64,578920.91,Approved,0,2025,2,1,149288.22999999998,112.23679914129424
TX007701,2025-02-18,C001,CC109,PC206,Other,Expense,171557.17,145086.84,Paid,Miscellaneous expense,1.0,Finance,INR,INV-2025-06044,,16656.9,,Approved,0,2025,2,1,26470.330000000016,118.24447344776412
TX007696,2025-02-18,C004,CC108,PC207,Other,Expense,32251.06,39785.46,Overdue,Sundry adjustment,1.0,Administration,INR,INV-2025-06039,,3180.29,,Approved,0,2025,2,1,-7534.399999999998,81.0624283343714
TX007690,2025-02-18,C002,CC101,PC206,Other,Expense,102696.06,138867.5,Partially Paid,Miscellaneous expense,1.0,Finance,INR,INV-2025-06033,,10232.26,,Under Review,0,2025,2,1,-36171.44,73.95255189299151
TX007795,2025-02-19,C002,CC104,PC203,Sales,Revenue,763265.97,987256.15,Overdue,Service revenue recognition,468.0,Sales,INR,INV-2025-06119,,131884.46,379420.72,Approved,0,2025,2,1,-223990.18000000005,77.31184758889574
TX007777,2025-02-19,C003,CC111,PC201,Other,Expense,126895.18,149839.65,Paid,Miscellaneous expense,1.0,Sales,INR,INV-2025-06104,,12216.3,,Approved,0,2025,2,1,-22944.47,84.68731740897685
TX007759,2025-02-19,C001,CC111,PC202,Other,Expense,143110.83,197692.05,Partially Paid,Miscellaneous expense,1.0,Sales,INR,,,14084.88,,Pending,0,2025,2,1,-54581.22,72.39078657942997
TX007746,2025-02-19,C001,CC111,PC201,Sales,Revenue,892317.6,960529.58,Pending,Export sales revenue,555.0,Sales,INR,INV-2025-06078,,160118.54,341723.35,Approved,0,2025,2,1,-68211.97999999998,92.8985029279369
TX007742,2025-02-19,C001,CC114,PC204,Utilities,Expense,46293.25,54095.74,Paid,Utility bill,1.0,Administration,INR,INV-2025-06074,,5633.75,,Approved,0,2025,2,1,-7802.489999999998,85.57651674605061
TX007693,2025-02-19,C001,CC111,PC202,Other,Expense,669354.2,59657.95,Paid,Sundry adjustment,1.0,Sales,INR,INV-2025-06036,,6461.55,,Approved,0,2025,2,1,609696.25,1121.986591895967
TX007678,2025-02-19,C005,CC106,PC202,Maintenance,Expense,269429.46,326084.93,Paid,Facility repair service,1.0,Operations,INR,INV-2025-06025,,47057.37,,Approved,0,2025,2,1,-56655.46999999997,82.6255478902383
TX007770,2025-02-20,C003,CC104,PC207,Other,Expense,176351.59,178192.64,Paid,General ledger correction entry,1.0,Sales,INR,INV-2025-06098,,18046.11,,Approved,0,2025,2,1,-1841.0500000000172,98.96682040290776
TX007763,2025-02-20,C001,CC107,PC204,Maintenance,Expense,236864.83,284107.27,Paid,Preventive maintenance contract,1.0,Procurement,INR,,V038,0.0,,Approved,0,2025,2,1,-47242.44000000003,83.37161875512723
TX007752,2025-02-20,C002,CC109,PC206,Salaries,Expense,575717.84,600975.46,Pending,Salary and benefits payout,1.0,Finance,INR,,,0.0,,Approved,0,2025,2,1,-25257.619999999995,95.79722939103038
TX007745,2025-02-20,C001,CC110,PC206,Maintenance,Expense,174230.64,186305.45,Paid,Equipment maintenance,1.0,IT,INR,INV-2025-06077,V023,33813.63,,Approved,0,2025,2,1,-12074.809999999998,93.518810104589
TX007703,2025-02-20,C001,CC108,PC201,Maintenance,Expense,101970.42,115325.8,Partially Paid,Facility repair service,1.0,Administration,INR,,V025,18115.38,,Approved,0,2025,2,1,-13355.380000000005,88.419434332994
TX007700,2025-02-20,C003,CC112,PC204,Maintenance,Expense,109250.6,100440.2,Pending,Facility repair service,1.0,Operations,INR,INV-2025-06043,V009,18679.68,,Approved,0,2025,2,1,8810.400000000009,108.77178659540702
TX007699,2025-02-20,C001,CC111,PC201,Marketing,Expense,276036.23,208133.22,Paid,Digital advertising spend,1.0,Sales,INR,INV-2025-06042,V029,51116.72,,Pending,0,2025,2,1,67903.00999999998,132.62478233892696
TX007668,2025-02-20,C002,CC103,PC206,Travel,Expense,70862.56,81201.36,Paid,Client visit travel reimbursement,2.0,HR,INR,INV-2025-06016,,0.0,,Approved,0,2025,2,1,-10338.800000000005,87.26770093505823
TX007661,2025-02-20,C004,CC104,PC205,Sales,Revenue,1284693.75,1598368.39,Overdue,Service revenue recognition,845.0,Sales,INR,INV-2025-06010,,232691.65,507292.46,Approved,0,2025,2,1,-313674.6399999999,80.37532261257995
TX007647,2025-02-20,C002,CC103,PC203,Travel,Expense,132061.41,127892.3,Pending,Airfare and lodging expense,5.0,HR,INR,,,6525.32,,Approved,0,2025,2,1,4169.110000000001,103.25986005412366
TX007799,2025-02-21,C004,CC103,PC203,Travel,Expense,11300.12,12528.25,Paid,Client visit travel reimbursement,2.0,HR,INR,INV-2025-06122,,541.38,,Approved,0,2025,2,1,-1228.1299999999992,90.19711452118212
TX007785,2025-02-21,C001,CC109,PC202,Office Supplies,Expense,31564.38,29489.15,Pending,Stationery order,31.0,Finance,INR,,V031,3686.97,,Approved,0,2025,2,1,2075.23,107.03726624877284
TX007781,2025-02-21,C003,CC106,PC207,Procurement,Expense,1606924.11,2073228.73,Partially Paid,Software license purchase,1761.0,Operations,INR,INV-2025-06107,V005,276481.21,,Approved,0,2025,2,1,-466304.6199999999,77.50828872605871
TX007749,2025-02-21,C004,CC111,PC203,Sales,Revenue,253946.64,354422.64,Paid,Customer order fulfillment revenue,252.0,Sales,INR,INV-2025-06081,,0.0,108905.98,Approved,0,2025,2,1,-100476.0,71.65079522007962
